file,label,source_file,duration
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk18.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk19.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk20.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk21.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk22.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk23.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk24.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk25.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk26.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk27.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk28.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk29.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk30.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk31.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk32.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk33.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk34.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk35.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk36.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk37.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk38.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk39.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk40.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk41.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk42.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk43.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk44.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk45.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk46.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk47.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk48.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk49.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk50.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk51.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk52.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk53.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk54.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk55.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk56.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk57.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk58.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk59.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk60.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk61.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk62.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk63.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk64.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk65.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk66.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk67.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk68.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk69.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk70.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk71.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk72.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk73.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk74.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk75.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk76.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk77.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk78.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk79.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk80.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk81.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk82.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk83.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk84.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk85.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk86.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk87.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk88.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk89.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk90.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk91.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk92.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk93.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk94.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk95.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk96.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk97.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk98.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk99.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk100.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk101.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk102.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk103.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk104.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk105.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk106.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk107.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk108.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk109.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk110.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk111.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk112.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk113.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk114.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk115.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk116.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk117.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk118.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk119.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk120.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk121.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk122.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk123.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk124.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk125.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk126.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk127.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk128.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk129.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk130.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk131.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk132.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_7_chunk133.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_8_chunk0.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_8_chunk1.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_8_chunk2.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_8_chunk3.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_8_chunk4.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_8_chunk5.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Cargo_8_chunk6.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Cargo_8.wav,3.0
